acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence,year
0.121,"['Earth, Wind & Fire']",0.8690000000000001,339320,0.648,0,3koCCeSaVUyrRo3N2gHrd8,2.17e-05,11,0.126,-8.698,0,Let's Groove,73,1981-11-14,0.0633,125.035,0.9,1981
0.121,['The Police'],0.5579999999999999,260573,0.768,0,44aTAUBF0g6sMkMNE8I5kd,0.0626,2,0.124,-9.997,1,Every Little Thing She Does Is Magic,73,1981-10-02,0.0343,81.90899999999998,0.429,1981
0.326,['Joan Jett & The Blackhearts'],0.535,175173,0.716,0,2Cdvbe2G4hZsnhNMKyGrie,0.0,4,0.659,-5.025,1,I Love Rock 'N Roll,73,1981-11-18,0.0431,94.379,0.901,1981
0.0204,['Kim Carnes'],0.675,228000,0.649,0,0odIT9B9BvOCnXfS0e4lB5,0.0,5,0.0959,-10.271,1,Bette Davis Eyes,73,1981-01-01,0.0319,116.624,0.596,1981
0.00145,['Rush'],0.536,276880,0.901,0,3QZ7uX97s82HFYSmQUAN1D,0.0186,9,0.06,-7.211,1,Tom Sawyer,72,1981-02-12,0.0374,87.559,0.6659999999999999,1981
0.249,['The J. Geils Band'],0.653,216533,0.677,0,1ynmMEK1fkyiZ6Z6F3ThEt,0.0,0,0.403,-12.244000000000002,1,Centerfold,72,1981,0.0396,114.37,0.888,1981
0.14300000000000002,['The Stranglers'],0.562,206760,0.383,0,2AX5E86cn9n2dgioZEjirI,0.124,6,0.138,-15.474,1,Golden Brown,71,1981,0.0304,93.764,0.599,1981
0.16399999999999998,['Rick Springfield'],0.727,194120,0.8320000000000001,0,5RsUlxLto4NZbhJpqJbHfN,0.0,2,0.105,-5.851,1,Jessie's Girl,70,1981,0.05,131.703,0.8220000000000001,1981
0.584,['Journey'],0.405,202173,0.21,0,2w4EpqGasrz9qdTwocx54t,0.0,2,0.139,-13.214,1,Open Arms,70,1981,0.0279,100.577,0.174,1981
0.125,['Luther Vandross'],0.7340000000000001,230467,0.586,0,3nFJbZCHP4d9vduKjJLdBL,0.0,2,0.0367,-11.866,1,Never Too Much,70,1981-07-23,0.129,109.933,0.762,1981
0.31,['Foreigner'],0.33,292067,0.469,0,2OgVsp77En2nju8pnCieVU,2.3e-06,10,0.0402,-9.286,0,Waiting for a Girl like You,70,1981,0.0335,201.327,0.433,1981
0.015,['Blondie'],0.6940000000000001,275733,0.5770000000000001,0,0a4agFmqHXxcZl1nho1BxM,0.00836,4,0.0853,-14.63,1,Heart Of Glass - Special Mix,70,1981-10-31,0.0308,114.478,0.845,1981
0.327,['Stevie Nicks'],0.591,329413,0.804,0,7L3b6iaVhDVjfo52Hbvh9Z,5.98e-06,0,0.0818,-7.298999999999999,1,Edge of Seventeen - 2016 Remaster,69,1981-07-27,0.0454,111.457,0.6579999999999999,1981
0.0828,['Foreigner'],0.35700000000000004,259800,0.653,0,00qOE7OjRl0BpYiCiweZB2,0.0,9,0.0844,-5.5539999999999985,1,Juke Box Hero,68,1981,0.0654,176.64700000000005,0.522,1981
0.0953,['Kim Wilde'],0.557,205533,0.782,0,1YGZyfvdgZxzipWoWYVKxi,6.75e-06,4,0.118,-3.899,1,Kids In America,68,1981,0.0475,159.621,0.305,1981
0.16899999999999998,['Christopher Cross'],0.526,234493,0.515,0,5fnOrhQ4KgT5irGCjIccGH,0.000816,9,0.181,-11.169,1,Arthur's Theme (Best That You Can Do),68,1981,0.0389,136.543,0.518,1981
0.0249,['Loverboy'],0.515,221000,0.7659999999999999,0,35k31HZI4z9PbBOioaI4dZ,0.00103,7,0.455,-12.768,1,Working for the Weekend,67,1981,0.0343,146.911,0.774,1981
0.129,['Men At Work'],0.7390000000000001,222320,0.459,0,3ZZq9396zv8pcn5GYVhxUi,0.0194,11,0.0474,-14.42,0,Down Under,67,1981-11-09,0.0294,107.115,0.892,1981
0.5579999999999999,['Soft Cell'],0.542,153840,0.45,0,58E1XVmZTODC67YNjneuXM,6.43e-06,7,0.579,-9.931,0,Tainted Love,66,1981,0.0361,144.437,0.626,1981
0.14400000000000002,"['Hank Williams, Jr.']",0.688,255000,0.459,0,77dcKrzRUI02XjHd2okARp,0.0,7,0.0816,-9.353,1,A Country Boy Can Survive,66,1981,0.0365,75.184,0.493,1981
0.62,['Billy Squier'],0.67,217613,0.591,0,52KvuGmgcgRdrLMXOtda0E,0.0,7,0.373,-6.0120000000000005,1,The Stroke - Remastered,66,1981,0.0646,91.439,0.8,1981
0.106,['Blue Öyster Cult'],0.532,271000,0.728,0,3fkPMWQ6cBNBLuFcPyMS8s,0.0108,9,0.0849,-9.079,0,Burnin' for You,66,1981-10-23,0.0352,134.303,0.69,1981
0.00192,['Joan Jett & The Blackhearts'],0.378,169187,0.974,0,7pu8AhGUxHZSCWTkQ2eb5M,0.0139,6,0.0588,-4.055,1,Bad Reputation,66,1981-01-23,0.194,203.715,0.8240000000000001,1981
0.0627,['Men At Work'],0.805,201293,0.479,0,5rfJ2Bq2PEL8yBjZLzouEu,0.000143,4,0.104,-14.734000000000002,1,Who Can It Be Now?,66,1981-11-09,0.0436,128.411,0.962,1981
0.0236,['Michael Jackson'],0.92,293827,0.654,0,5ChkMS8OtdzJeqyybCc9R5,0.0158,11,0.0359,-3.051,0,Billie Jean,83,1982-11-30,0.0401,117.046,0.847,1982
0.257,['TOTO'],0.6709999999999999,295893,0.373,0,2374M0fQpWi3dLnB54qaLX,8.01e-05,9,0.0481,-18.064,1,Africa,82,1982-04-08,0.0323,92.718,0.732,1982
0.079,['The Clash'],0.742,188987,0.833,0,39shmbIHICJ2Wxnk1fPSdz,0.0,2,0.384,-6.462999999999999,1,Should I Stay or Should I Go - Remastered,78,1982,0.115,113.375,0.816,1982
0.0491,['Michael Jackson'],0.779,258040,0.867,0,1OOtq8tRnDM8kG2gqUPjAj,7.98e-06,3,0.197,-3.704,0,Beat It,78,1982-11-30,0.0457,138.858,0.915,1982
0.0261,['Phil Collins'],0.62,175747,0.936,0,4YwbSZaYeYja8Umyt222Qf,0.0,7,0.0679,-4.593,1,You Can't Hurry Love - 2016 Remaster,76,1982-11-05,0.0308,97.527,0.763,1982
0.664,['Dexys Midnight Runners'],0.45,287307,0.6559999999999999,0,3MrWxJaD2AT0W9DjWF64Vm,3.02e-06,2,0.259,-7.049,1,Come On Eileen,75,1982-07-22,0.0472,106.61,0.782,1982
0.0365,['John Mellencamp'],0.8109999999999999,254493,0.41,0,43btz2xjMKpcmjkuRsvxyg,6.63e-06,9,0.0799,-8.214,1,Jack & Diane,74,1982,0.0391,103.965,0.626,1982
0.0405,['Daryl Hall & John Oates'],0.7240000000000001,273173,0.498,0,7j74lucZ59vqN67Ipe2ZcY,8.56e-05,11,0.0761,-13.083,0,Maneater,74,1982-10-04,0.0423,88.825,0.823,1982
0.21600000000000005,['Survivor'],0.815,243773,0.438,0,2HHtWyy5CgaQbC7XSoOb0e,0.000466,0,0.0787,-14.522,0,Eye of the Tiger,73,1982,0.0346,108.965,0.552,1982
0.287,['The Clash'],0.7959999999999999,222427,0.872,0,56KqaFSGTb7ifpt16t5Y1N,0.0,9,0.284,-6.722,0,Rock the Casbah - Remastered,72,1982,0.0573,129.894,0.866,1982
0.0962,['The Pointer Sisters'],0.59,230640,0.868,0,1ot6jEe4w4hYnsOPjd3xKQ,0.000322,5,0.442,-5.8320000000000025,0,I'm So Excited,72,1982-02-01,0.048,184.348,0.7979999999999999,1982
0.0433,['Duran Duran'],0.691,220627,0.812,0,39lSeqnyjZJejRuaREfyLL,1.16e-06,0,0.299,-7.772,1,Hungry Like the Wolf - 2009 Remaster,71,1982-05-10,0.0558,127.568,0.685,1982
0.23,['Michael Jackson'],0.888,238733,0.815,0,5lA3pwMkBdd24StM90QrNR,0.000424,11,0.127,-4.909,0,P.Y.T. (Pretty Young Thing),71,1982-11-30,0.0404,127.273,0.961,1982
0.119,['Marvin Gaye'],0.805,238600,0.601,0,3VZmChrnVW8JK6ano4gSED,0.000129,0,0.0581,-9.7,0,Sexual Healing,71,1982-10-01,0.0579,94.382,0.746,1982
0.0208,['TOTO'],0.365,331200,0.513,0,37BTh5g05cxBIRYMbw8g2T,0.000147,7,0.205,-13.034,0,Rosanna,71,1982-04-08,0.0357,80.64699999999998,0.7390000000000001,1982
0.422,"['Queen', 'David Bowie']",0.6709999999999999,248440,0.711,0,11IzgLRXV7Cgek3tEgGgjw,0.0,2,0.104,-7.813,1,Under Pressure - Remastered 2011,70,1982-05-03,0.0478,113.809,0.466,1982
0.042,['John Mellencamp'],0.785,218960,0.737,0,67eX1ovaHyVPUinMHeUtIM,0.000107,9,0.108,-5.306,1,Hurts So Good,70,1982,0.0363,125.447,0.971,1982
0.0133,['Billy Idol'],0.6729999999999999,252200,0.8140000000000001,0,1gzIbdFnGJ226LTl0Cn2SX,0.00293,9,0.343,-5.4110000000000005,1,White Wedding - Pt. 1,70,1982-01-01,0.0367,147.19299999999996,0.728,1982
0.66,['José Luis Perales'],0.219,248000,0.32299999999999995,0,7aSxNjoVoAwNL7HDAKwGtC,0.0,10,0.106,-12.211,1,¿Y cómo es él?,70,1982-02-28,0.0333,170.437,0.339,1982
0.056,['Chicago'],0.398,304213,0.57,0,07TnWCHrFkvF61GzJuLVt0,0.00125,4,0.0606,-7.068,1,Hard to Say I'm Sorry / Get Away - 2006 Remaster,69,1982-06-07,0.034,140.974,0.234,1982
0.562,['The Alan Parsons Project'],0.823,276280,0.417,0,39qYD4J4BKvZMQgxfXl5bv,0.00098,2,0.0765,-12.643,1,Eye In The Sky,69,1982,0.032,111.928,0.522,1982
0.35,['Jona Lewie'],0.698,176360,0.384,0,2bPQuniBB9x0fRtxDly0kr,0.00239,9,0.0772,-9.471,1,Stop The Cavalry,69,1982,0.0398,97.215,0.745,1982
0.315,['Asia'],0.32299999999999995,227627,0.8390000000000001,0,1nmZ8yqKkfooOuYvtFctDp,0.000313,1,0.348,-7.35,1,Heat Of The Moment,68,1982-01-01,0.0503,136.232,0.5429999999999999,1982
0.00614,['George Thorogood & The Destroyers'],0.459,292173,0.727,0,6s0NHplywwr1IjnQpUpWJk,0.0652,0,0.384,-11.777,1,Bad To The Bone,68,1982-01-01,0.0303,149.231,0.955,1982
0.00228,['The Jam'],0.542,173320,0.91,0,0gdmDP6xy3ZV7JNoHWAN9k,0.00524,7,0.0686,-8.924,1,Town Called Malice,68,1982-03-12,0.0873,101.774,0.775,1982
0.264,['George Strait'],0.606,173467,0.361,0,4TnUKixNWMfajncgdSwFoi,3.39e-05,9,0.38,-16.031,1,Amarillo By Morning,67,1982-01-01,0.0346,121.059,0.621,1982
0.675,"['Dolly Parton', 'Kenny Rogers']",0.618,251960,0.412,0,6dnco8haegnJYtylV26cBq,1.04e-06,8,0.0886,-12.075,1,Islands In the Stream,67,1982-10-04,0.0368,203.933,0.74,1982
0.984,"['Frédéric Chopin', 'Daniel Barenboim']",0.442,273667,0.00919,0,1VNvsvEsUpuUCbHpVop1vo,0.936,3,0.0873,-32.452,1,"Nocturne No.2 In E Flat, Op.9 No.2",67,1982-01-01,0.047,79.314,0.0929,1982
0.0508,['Roxy Music'],0.653,270652,0.6659999999999999,0,6N7gPTru90HYLRUIVDQ185,0.0466,6,0.139,-7.808,1,More Than This - Remastered,67,1982-05-01,0.0249,128.505,0.765,1982
0.0048,['The Psychedelic Furs'],0.637,213973,0.85,0,4dk40nfaQav6b4ZsJ9OYUo,0.000179,0,0.152,-5.0539999999999985,1,Love My Way,66,1982,0.0351,126.106,0.52,1982
0.5429999999999999,['The Police'],0.82,253920,0.452,0,1JSTJqkT5qHq8MDJnJbRE1,0.00294,1,0.0714,-9.796,1,Every Breath You Take,84,1983-06-17,0.0348,117.401,0.74,1983
0.225,"['Eurythmics', 'Annie Lennox', 'Dave Stewart']",0.6920000000000001,216933,0.711,0,1TfqLAPs4K3s2rJMoCokcS,0.0,0,0.12,-7.497999999999997,0,Sweet Dreams (Are Made of This) - Remastered,80,1983-01-04,0.0317,125.135,0.875,1983
0.35600000000000004,['Elton John'],0.504,183440,0.904,0,1jDJFeK9x3OZboIAHsY9k2,0.121,6,0.14,-6.863,1,I'm Still Standing,79,1983-05-30,0.179,176.808,0.772,1983
0.0747,['Billy Joel'],0.701,197707,0.943,0,5zA8vzDGqPl2AzZkEYQGKh,0.0,4,0.601,-2.986,1,Uptown Girl,77,1983-08-08,0.0456,128.99200000000002,0.7909999999999999,1983
0.613,['Daryl Hall & John Oates'],0.6659999999999999,126360,0.841,0,6pVW5LRWgeLaHudxauOTJU,0.0,2,0.113,-3.592,1,Jingle Bell Rock - Daryl's Version,77,1983-11-01,0.0312,128.70600000000002,0.84,1983
0.22,['Cyndi Lauper'],0.71,238267,0.799,0,4y1LsJpmMti1PfRQV9AWWe,0.000602,6,0.349,-4.897,1,Girls Just Want to Have Fun,77,1983-10-14,0.0328,120.372,0.725,1983
0.195,['Matthew Wilder'],0.917,184480,0.588,0,1mCsF9Tw4AkIZOjvZbZZdT,0.0,10,0.0914,-11.047,1,Break My Stride,75,1983-03-19,0.0607,110.077,0.828,1983
0.0891,['Michael Sembello'],0.617,244707,0.5329999999999999,0,0QKfiqpEU4h9ycPSzIFwYe,4.04e-06,3,0.0415,-11.515999999999998,0,Maniac,74,1983-04-11,0.0651,158.86,0.835,1983
0.225,['Culture Club'],0.6679999999999999,252773,0.73,0,2wSAWEYUHkt92X4SBAPqZE,0.0,10,0.188,-7.182,1,Karma Chameleon - Remastered,73,1983-10-01,0.0366,92.049,0.894,1983
0.103,['Nena'],0.575,232467,0.555,0,4ZhPLoMzZwewHLLjV1J15c,1.3e-06,4,0.111,-7.495,1,99 Luftballons,73,1983-09-23,0.0453,95.361,0.504,1983
0.000753,['Billy Idol'],0.53,288533,0.8640000000000001,0,4TIJ7zSBNejpoIPaWpWRKc,0.000459,4,0.354,-4.948,0,Rebel Yell,72,1983-11-01,0.061,166.312,0.484,1983
0.000359,['ZZ Top'],0.601,258027,0.8590000000000001,0,1UBQ5GK8JaQjm5VbkBZY66,0.00124,5,0.0871,-5.263,1,Sharp Dressed Man - 2008 Remaster,72,1983-03-23,0.0276,125.145,0.446,1983
0.487,['Cyndi Lauper'],0.726,241333,0.449,0,7o9uu2GDtVDr9nsR7ZRN73,1.34e-06,0,0.0824,-9.206,1,Time After Time,72,1983-10-14,0.0286,130.388,0.294,1983
0.331,['Talking Heads'],0.942,296147,0.6409999999999999,0,6aBUnkXuCEQQHAlTokv9or,0.179,7,0.028,-10.15,1,This Must Be the Place (Naive Melody) - 2005 Remaster,71,1983-05-31,0.0333,114.443,0.966,1983
0.0125,['David Bowie'],0.654,457676,0.743,0,3ix6K4wZY29bCujrSznwFZ,0.0272,10,0.153,-7.44,0,Let's Dance - 2018 Remaster,71,1983-04-14,0.0605,114.846,0.632,1983
0.402,['U2'],0.5429999999999999,279440,0.944,0,6C4LXC9UFH1IKiHYOp0BiJ,0.0005639999999999999,6,0.0373,-7.495,1,Sunday Bloody Sunday - Remastered 2008,71,1983-02-28,0.0543,101.174,0.735,1983
0.142,['Bob Marley & The Wailers'],0.929,255840,0.463,0,7BfW1eoDh27W69nxsmRicb,5.26e-06,9,0.0634,-8.651,1,Buffalo Soldier,70,1983,0.308,124.084,0.757,1983
0.316,['Violent Femmes'],0.726,145707,0.537,0,2ugghimAssmeO3YpFIV7mb,0.0,0,0.0707,-8.896,1,Blister In The Sun,69,1983-04-13,0.113,96.91,0.887,1983
0.00719,['Quiet Riot'],0.409,290960,0.92,0,3vV3cr2TpPqFk07zxYUbla,0.00105,11,0.0823,-5.439,0,Cum on Feel the Noize,69,1983,0.12,145.085,0.37,1983
0.00322,['ZZ Top'],0.63,241080,0.7879999999999999,0,0OBwxFLu6Yj61s2OagYbgY,0.0237,5,0.0883,-6.7,1,Gimme All Your Lovin',69,1983-03-23,0.0298,120.059,0.63,1983
0.175,['Yes'],0.7440000000000001,268507,0.7979999999999999,0,0GTK6TesV108Jj5D3MHsYb,0.00367,7,0.26,-5.981,1,Owner of a Lonely Heart,69,1983-06-01,0.0364,125.061,0.89,1983
0.217,['Elton John'],0.6729999999999999,285333,0.6629999999999999,0,23l1kVpqMVREiwU1YAlcr4,0.017,0,0.177,-7.29,1,I Guess That's Why They Call It The Blues,68,1983-05-30,0.0269,120.634,0.6709999999999999,1983
0.0177,['Billy Idol'],0.391,299240,0.815,0,0pUVeEgZuNyFzIMKp67RbS,0.0022600000000000003,9,0.276,-6.197,1,Eyes Without A Face,68,1983-11-01,0.0518,84.383,0.647,1983
0.00375,['David Bowie'],0.358,288339,0.938,0,3gxEZXUjrNbl3TlSrTGbR5,9.2e-06,0,0.117,-5.577000000000001,1,Modern Love - 2018 Remaster,68,1983-04-14,0.0483,182.836,0.944,1983
0.0979,['Journey'],0.202,267080,0.644,0,57ebBLITHpRgRKGrlbxMZS,0.0,11,0.109,-5.2120000000000015,1,Faithfully,67,1983-02-01,0.0324,85.04,0.252,1983
0.723,['Rocío Dúrcal'],0.499,219107,0.648,0,2kfSFdq2h0xLXq01em1zc7,0.0,7,0.5760000000000001,-5.812,1,La Gata Bajo la Lluvia,67,1983-03-05,0.0331,88.14,0.464,1983
0.3720000000000001,['F.R. David'],0.537,209013,0.789,0,1HPJOoIVdUPuaebxzMrVaD,2.660000000000001e-05,10,0.138,-5.5779999999999985,0,Words - Original Version 1983,67,1983,0.0549,123.763,0.527,1983
0.0188,['Journey'],0.451,323707,0.962,0,4ECNtOnqzxutZkXP4TE3n3,3.17e-06,0,0.277,-3.947,1,Separate Ways (Worlds Apart),66,1983-02-01,0.0734,131.435,0.377,1983
0.000343,['Def Leppard'],0.602,247962,0.877,0,18URo35acNKRTHfEdjTcGn,0.635,4,0.0551,-6.606,1,Photograph,66,1983-01-20,0.0515,123.679,0.617,1983
0.02,['Mötley Crüe'],0.489,195853,0.953,0,1hqrYSqvNc9x3BETX1cZhk,0.00021,0,0.113,-4.615,1,Shout At The Devil,66,1983,0.0858,94.443,0.447,1983
0.189,['Wham!'],0.735,262960,0.478,0,2FRnf9qhLbvw8fu4IBXx78,2.48e-06,2,0.355,-12.472,1,Last Christmas,82,1984-11-29,0.0293,107.682,0.947,1984
0.0183,['Bryan Adams'],0.508,216053,0.8340000000000001,0,0GONea6G2XdnHWjNZd6zt3,0.0,2,0.0732,-6.205,1,Summer Of '69,80,1984-11-05,0.0386,139.131,0.774,1984
0.271,['Wham!'],0.62,231333,0.573,0,0ikz6tENMONtK6qGkOrU3c,0.0,0,0.0607,-11.893,1,Wake Me Up Before You Go-Go,79,1984-10-23,0.0423,81.548,0.897,1984
0.171,['Van Halen'],0.5720000000000001,241600,0.835,0,7N3PAbqfTjSEU1edb2tY8j,0.000376,0,0.0702,-6.2189999999999985,1,Jump - 2015 Remaster,78,1984-01-04,0.0317,129.994,0.7959999999999999,1984
0.193,['Foreigner'],0.477,304787,0.471,0,1JLn8RhQzHz3qDqsChcmBl,1.76e-06,6,0.131,-10.036,1,I Want to Know What Love Is - 1999 Remaster,78,1984-12-12,0.0277,81.204,0.423,1984
0.0115,['Bruce Springsteen'],0.527,241307,0.942,0,7FwBtcecmlpc1sLySPXeGE,0.0,1,0.188,-5.64,0,Dancing In the Dark,77,1984-06-04,0.0366,148.72299999999996,0.495,1984
0.501,['Don Henley'],0.516,288733,0.5489999999999999,0,4gvea7UlDkAvsJBPZAd4oB,0.00572,6,0.184,-13.741,1,The Boys Of Summer,76,1984-01-01,0.0373,176.94099999999997,0.907,1984
0.0465,['Bryan Adams'],0.382,243360,0.589,0,7Ewz6bJ97vUqk5HdkvguFQ,0.0,9,0.122,-7.315,0,Heaven,76,1984-11-05,0.0267,140.059,0.335,1984
0.0353,['Prince'],0.3670000000000001,520787,0.452,0,54X78diSLoUDI3joC2bjMz,0.00228,10,0.6890000000000001,-10.422,1,Purple Rain,75,1984-06-25,0.0307,113.066,0.189,1984
0.000373,['Bruce Springsteen'],0.398,278680,0.952,0,0dOg1ySSI7NkpAe89Zo0b9,7.75e-05,4,0.1,-6.0420000000000025,1,Born in the U.S.A.,74,1984-06-04,0.061,122.093,0.584,1984
0.589,['Bruce Springsteen'],0.62,155880,0.446,0,3PzsbWSQdLCKDLxn7YZfkM,0.0299,1,0.0727,-14.451,0,I'm On Fire,74,1984-06-04,0.0347,88.59100000000002,0.868,1984
0.00124,['Van Halen'],0.527,210227,0.978,0,05RgAMGypEvqhNs5hPCbMS,4.75e-05,8,0.0744,-5.436,1,Panama - 2015 Remaster,73,1984-01-04,0.109,141.16899999999995,0.463,1984
0.0127,['Twisted Sister'],0.502,219667,0.924,0,1hlveB9M6ijHZRbzZ2teyh,0.0,4,0.162,-6.299,1,We're Not Gonna Take It,73,1984-05-10,0.0503,149.186,0.922,1984
0.155,['REO Speedwagon'],0.408,294773,0.48,0,5WwqdeavrQrbeAMDxGawse,1.82e-05,9,0.0877,-11.017,1,Can't Fight This Feeling,73,1984-11-05,0.0266,156.344,0.19,1984
0.00509,['The Smiths'],0.611,162920,0.846,0,1FvDJ9KGxcqwv1utyPL3JZ,0.0,11,0.0784,-5.9,1,This Charming Man - 2011 Remaster,73,1984-02-20,0.0436,103.912,0.7509999999999999,1984
0.00292,['Pretenders'],0.22,220427,0.708,0,5wTM2Bm8phDwHAuOsfBwhU,0.0267,7,0.102,-9.051,1,2000 Miles - 2007 Remaster,73,1984,0.035,66.214,0.453,1984
0.42,['Alphaville'],0.489,226706,0.483,0,4S1VYqwfkLit9mKVY3MXoo,0.0028,9,0.236,-9.466,0,Forever Young,73,1984-09-27,0.0275,136.822,0.333,1984
0.368,['Chicago'],0.583,229240,0.602,0,36lkJSDyMEZoWTqtRj8Q8q,0.0,11,0.22,-6.364,1,You're the Inspiration - 2006 Remaster,72,1984-05-14,0.0274,74.008,0.388,1984
0.28800000000000003,['Bronski Beat'],0.685,302413,0.584,0,5vmRQ3zELMLUQPo2FLQ76x,0.00918,5,0.124,-10.616,0,Smalltown Boy,72,1984-10-15,0.0276,134.546,0.939,1984
0.0102,['Prince'],0.7290000000000001,352906,0.989,0,51H2y6YrNNXcy3dfc3qSbA,4.45e-05,9,0.443,-4.613,0,When Doves Cry,71,1984-06-25,0.049,126.47,0.84,1984
0.0984,['Kenny Loggins'],0.583,226827,0.905,0,2vz1CsL5WBsbpBcwgboTAw,0.00019,2,0.0593,-6.1320000000000014,1,"Footloose - From ""Footloose"" Soundtrack",71,1984,0.0733,173.982,0.6459999999999999,1984
0.326,['Frankie Goes To Hollywood'],0.6759999999999999,236800,0.695,0,2K22nUTdyr48JDwI5t906t,1.09e-05,11,0.0462,-13.395,0,Relax,71,1984-10-20,0.0392,114.93,0.691,1984
0.202,['Madonna'],0.773,218627,0.6559999999999999,0,1ZPlNanZsJSPK5h9YZZFbZ,0.00323,3,0.0697,-10.88,0,Like a Virgin,71,1984-11-12,0.0381,119.754,0.971,1984
0.219,['Laura Branigan'],0.8140000000000001,246440,0.6859999999999999,0,6JNJERZGJwDVgkmbohBw7u,0.003820000000000001,6,0.155,-12.172,0,Self Control,71,1984,0.0342,106.679,0.778,1984
0.00512,['Twisted Sister'],0.504,179760,0.911,0,70Z9t1qhytWtG4cCmmi7mU,0.0123,2,0.355,-2.97,1,I Wanna Rock,70,1984-05-10,0.0738,106.244,0.6709999999999999,1984
0.052000000000000005,['John Waite'],0.552,269760,0.552,0,1Qrdlkgg9I4J7r3P4kZNwr,0.0,11,0.046,-9.736,0,Missing You,70,1984-01-01,0.0364,208.571,0.593,1984
0.0438,['Soda Stereo'],0.738,200800,0.8009999999999999,0,65DBZofI0b79kfHTcWWDuU,0.0572,11,0.595,-3.366,0,Trátame Suavemente - Remasterizado 2007,70,1984-02-06,0.0284,122.857,0.532,1984
0.376,['Frankie Goes To Hollywood'],0.46,332507,0.162,0,1GbyYL0B0Mjn3kSbrEwKKI,1.25e-05,5,0.181,-17.142,0,The Power Of Love,70,1984-10-20,0.0335,122.767,0.102,1984
0.00543,['Scorpions'],0.482,252493,0.617,0,58XWGx7KNNkKneHdprcprX,0.000146,4,0.284,-12.931,0,Rock You Like A Hurricane,69,1984-03-27,0.0458,125.697,0.718,1984
0.0008539999999999999,['The Smiths'],0.398,408173,0.93,0,1YrnDTqvcnUKxAIeXyaEmU,0.121,11,0.0874,-6.76,1,How Soon Is Now? - 2011 Remaster,69,1984,0.0615,190.818,0.725,1984
0.5760000000000001,"['Grover Washington, Jr.', 'Bill Withers']",0.8029999999999999,237106,0.488,0,1ko2lVN0vKGUl9zrU0qSlT,0.0609,1,0.0763,-9.303,1,Just the Two of Us (feat. Bill Withers),83,1985,0.0803,95.771,0.624,1985
0.018000000000000002,['a-ha'],0.573,225280,0.902,0,2WfaOiMkCvy7F5fcp2zZ8L,0.00125,6,0.0928,-7.638,0,Take on Me,83,1985-06-01,0.054000000000000006,84.412,0.8759999999999999,1985
0.34700000000000003,['Tears For Fears'],0.645,251489,0.795,0,4RvWPyQ5RL0ao9LPZeSouE,0.00389,7,0.104,-12.095,1,Everybody Wants To Rule The World,82,1985-02-25,0.0527,112.067,0.535,1985
0.0116,['Katrina & The Waves'],0.596,238733,0.8690000000000001,0,05wIrZSwuaVWhcv5FfqeH0,0.173,10,0.0678,-11.97,1,Walking On Sunshine,77,1985,0.037000000000000005,109.902,0.944,1985
0.052000000000000005,['Starship'],0.6609999999999999,296080,0.908,0,6OnfBiiSc9RGKiBKKtZXgQ,0.0,5,0.0708,-4.897,1,We Built This City,76,1985-09-10,0.039,144.091,0.6559999999999999,1985
0.132,['Survivor'],0.8170000000000001,245640,0.599,0,2KH16WveTQWT6KOG9Rg6e2,0.000311,0,0.0873,-9.249,0,Eye of the Tiger,76,1985,0.0328,108.873,0.5479999999999999,1985
0.0031,['Hombres G'],0.603,194867,0.843,0,1Wrzhfa5bNlqvsnCztz190,0.0337,9,0.445,-7.597,0,Devuélveme a mi chica,75,1985,0.0557,172.676,0.503,1985
0.168,['Simple Minds'],0.66,263040,0.816,0,3fH4KjXFYMmljxrcGrbPj9,0.0181,2,0.0608,-6.61,1,Don't You (Forget About Me),74,1985,0.0299,111.346,0.6779999999999999,1985
0.0308,['Dead Or Alive'],0.5670000000000001,199667,0.943,0,7uHO4AmKtyGa5v5fsElGoC,0.0966,6,0.544,-7.992000000000001,0,You Spin Me Round (Like a Record),72,1985-03-26,0.0387,128.207,0.965,1985
0.121,['The Outfield'],0.579,216467,0.654,0,4oDZ5L8izBals6jKBJDBcX,3.62e-06,1,0.0673,-12.421,0,Your Love,72,1985-06-29,0.0553,129.537,0.616,1985
0.201,['Whitney Houston'],0.8320000000000001,275533,0.544,0,5tdKaKLnC4SgtDZ6RlWeal,0.000139,6,0.632,-12.697,1,How Will I Know,71,1985-02-14,0.0442,119.49,0.928,1985
0.174,['Tears For Fears'],0.511,393667,0.942,0,2gQaQUhDCNGfBVXTvxAmXQ,1.87e-05,0,0.139,-10.407,1,Shout,71,1985-02-25,0.0429,97.909,0.498,1985
0.0029,['Hombres G'],0.736,225760,0.711,0,6tu2FHuKL9C8pwNrityweQ,0.000275,2,0.0948,-5.502999999999999,1,Te quiero,71,1985-01-01,0.0352,112.309,0.7190000000000001,1985
0.103,['The Outfield'],0.555,221840,0.757,0,5dRQUolXAVX3BbCiIxmSsf,1.16e-06,1,0.0631,-7.8679999999999986,0,Your Love,70,1985,0.0601,129.607,0.5820000000000001,1985
0.134,['Mr. Mister'],0.28600000000000003,343933,0.5,0,78FHUZRbFDCG6VkRAQdFLm,4.57e-05,1,0.108,-14.281,0,Broken Wings,69,1985-11-27,0.0357,99.162,0.443,1985
